"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Godzilla: King of the Monsters","Radio-1s_Mr-MovieMad-Ami_104-1FM","13 June 2019",""" Our planet will perish.. And so will we..... ->- ( pause ) ->- ...Unless we set Godzilla free ""
~ Dr. Emma Russell, from "" GODZILLA: KING OF THE MONSTERS "" .
I do not remember ( A L L - that - much ) from the first part, simply entitled ""GODZILLA"", which I watched ---As Soon--- as it was released, all the way back in 2014. But what I ( D O ) remember, UNEQUIVOCALLY, is being VERY Pleasantly Surprised, in a veritable MULTITUDE of Different Ways.
...Well, PART 2 has delivered AGAIN, & SEVERAL TIMES OVER ( ⭐ ! ) at that, in THAT VERY RESPECT .
This film is as GARGANTUAN in Scope, as well as CREATIVITY ⭐ , as the ""very-MONSTERS"" that it brings to life, with such 'precious & wonderful' REALISM. Now if you've read any of my ( prior ) reviews, you'll just ~ ( K N O W ! , ) ~ that the one thing that I Value in a picture ->- ""( ( a l m o s t - ! ) above EVERYTHING else )"" ->- IS : UNPREDICTABILITY; & ""GODZILLA 2"" is ( literally ) N O T H I N G , IF NOT, AT THE VERY LEAST..... "" DELECTABLY UNPREDICTABLE 😃 ! "" .
AND FINALLY : I think Michael Dougherty's made SPECTACULAR use of his solid USD 170 MILL. budget. The special effects, NEEDLESS TO SAY, are just.. well... "" PAST COMPARE "" . As regards the actors, well ( "" HIGH PRAISE - ! "" ~ TO KYLE CHANDLER ~ ) ; ALSO Ken Watanabe, Vera Farmiga........ & ( BUT OF COURSE ) the "" I N C R E D I B LY - T E N A C I O U S , sparky young Millie Bobby Brown "" ... ( W O W ) . . . HARD TO BELIEVE SHE'S JUST.. GET THIS . . . . .
"" F I F T E E N ⭐ ! "" ◽","
            10/10
            "
"Godzilla: King of the Monsters","Gordon-11","12 June 2019","This film tells the story of Godzilla and many other monsters roaming free on Earth.The story is just bad. It does not make sense, defies science and is simply unconvincing. Using a nuclear bomb to revive Godzilla does not make sense. People surviving nuclear explosions does not make sense. Dialogs are funny unintentionally. And the scene of monster zero radiating rays of fire made me laugh! I could not wait for it to end.","
            2/10
            "
"Godzilla: King of the Monsters","LouieInLove","27 July 2019","The Film, is genuinely, one of the most ridiculously flawed & boring (not even funny bad) movies I've seen in the past decade - it's really bad.If this film was a wound it would be loosely bandaged with special effects.It's just awful. The acting is awful. It's unfair having a go at a kid, but, the young lady from Stranger Things, simply hams all over the screen - a few acting lessons wouldn't go amiss. However, the whole cast are poor, then again, they had nothing to work with.There is the obligatory heavy handed neo PC male-bad/female-good, intelligent, wise & strong theme running through the movie - which appears to be insidiously pumped into 90% of Hollywood blockbusters of late. Also, f-bombs (as our American cousins would say) are dropped - kids movie?Just awful!","
            1/10
            "
"Godzilla: King of the Monsters","Mhb666","4 June 2019","...and not the human actors and actresses, then you know you've got problems...Tip: press forward to see the epic monsters clash, after that, turn off your laptop. It's a boring AF flick with no substance whatsoever!","
            1/10
            "
"Godzilla: King of the Monsters","sjo-15","3 August 2021","Terrible special effects.Terrible acting.Terrible characters.Awful story.There wasn't much I enjoyed about this.","
            1/10
            "
"Godzilla: King of the Monsters","pietclausen","17 August 2019","This is no joke. How anyone can enjoy this hazy pack of monsters, a mockery of people and void of any story, is beyond me.This movie reputed to cost about $170 million is a waste and could have been produced on a computer for a fraction of the cost. It seems that too many people have lots of boodle to waste in making this movie and viewers parting with hard earned cash for nothing, is a gargantuan farce.","
            1/10
            "
"Godzilla: King of the Monsters","ijbathome","24 June 2021","Oh dear, to think that grown adults get paid for putting this sort of rubbish together...","
            3/10
            "
"Godzilla: King of the Monsters","ThomasDrufke","5 June 2019","Remember when the biggest complaint of the 2014 Godzilla movie was the titular characters' lack of presence? And how the director (Gareth Edwards) made the specific choice to keep cutting away from shots of Godzilla in favor of the human story involving Elizabeth Olsen & Aaron Taylor-Johnson? Well, I'm not pleased to say Michael Dougherty took that criticism and threw it out the window. Instead of 25-30 minutes of screentime like it was in 2014, Godzilla is in this film for about 35-45 minutes. He doesn't even enter the film until 40 minutes in, takes a nap in the middle act, and has a pretty cool final fight with Ghidorah. And that's basically your movie. I understand having a human side to these stories is essentially unavoidable, but then don't spend millions on great actors, cut down the runtime, and spend the remaining budget on more CGI monsters. Or better yet, stop making the same dang story with these 'classic' monsters around them. 'Godzilla: King of the Monsters' is pretty close to a train wreck.3.5/1","
            1/10
            "
"Godzilla: King of the Monsters","MOscarbradley","6 June 2019","As big, dumb monster movies go they don't come any bigger, and certainly any dumber, than ""Godzilla, King of the Monsters"". It's neither a sequel to, and certainly not a remake of, any of the previous Godzilla films but just another addition to a franchise that should have been exterminated long before now. This is a Grade A turkey if I ever saw one, a film with neither stars nor actors, (sorry, Vera Farmiga; sorry, Sally Hawkins), in which all the money has been poured into the monsters, (and there are a lot of monsters), and the battles between the monsters which are then shot in either darkness or semi-darkness so it's virtually impossible to know what's going on. The plot could be written on a postage stamp and the special effects are wasted in a plethora of fast-cutting, stormy seas and exploding mountains and while Godzilla may be the good guy, he's hardly in the picture at all.","
            2/10
            "
"Godzilla: King of the Monsters","lugza","28 July 2019","I confess...I´ve tried hard to understand the movie argument, the soul of it... Once I´m from the western part of the world and we grew up reading and watching movies about a guy from another planet that defies the physics flying without any kind of mechanical source, changing directions without ""support"". Another guy was bitten by a spider and ...well, everybody knows what happens and so on...But to understand ""Godzilla"" and his movie is beyond any kind of imagination...Can you imagine military officers following the orders of some scientists or his friends blindly? A world catastrophe without an ""American President in charge"" of the operation? Or a family drama overtaking a global disaster? Where did they decide to land a military aircraft in the middle of a ""Monsters Fight"" to search for their daughter instead of the world? Or, even a Japanese scientist taking over an American submarine to save the world? And a ""bunch"" of monsters supposedly with good and bad intentions about us? Really??","
            5/10
            "
"Godzilla: King of the Monsters","Prismark10","4 March 2020","The sequel to 2014's Godzilla has gone for monster mayhem. Unfortunately despite the destruction, it looks like cheap CGI and a brain dead dull story.It starts off as a kind of revenge movie. Kyle Chandler is a scientists called Mark Russell who is still mourning the loss of his son after Godzilla's rampage in San Francisco in the previous film. Mark views Godzilla as the enemy.His estranged wife Dr Emma Russell (Vera Farmiga) is a member of Monarch. The group that looks for monsters such as Godzilla to study.As Dr Russell is studying a creature called Mothra, They are attacked by eco-terrorists led by Alan Jonah (Charles Dance.) He takes Dr Russell and her daughter Madison (Millie Bobby Brown) as well as a machine called Orca which can control the behaviour of the monsters.It transpires that Dr Russell is in league with Jonah. Mark Russell rejoins Monarch to rescue his daughter. However as various monsters are unleashed, he realises that only Godzilla can save the day.The story is bland, the characters are flat. Everytime the movie focuses on the human it is a snoozefest. When there are monster fights, the film literally brightens up as but you also notice that some of the CGI is poor.","
            1/10
            "
"Godzilla: King of the Monsters","shawthingproductions","30 May 2019","I loved the first Godzilla film. I loved Kong: Skull Island. As far as monsters beating monsters up, I enjoyed ""Rampage"" so - you know - I don't go into these films expecting a lot but this was an over long mess.The positives: the Titans looked good and.... That's it.The score was uninspiring, the acting was atrocious (and from actors you KNOW are capable of more than this), the plot was all over the place, the dialogue was laughable (I wonder how many times random people did say ""Long Live The King"") and there are issues with the logistics which bugged me too - although I should have let those go given it's a Godzilla film. The latter point being: How many nukes do they let off and surely that means anyone who comes within a few miles of Godzilla would die anyway whether he stamped on them or not. But yeah, we will leave that point there.Was it cool watching the monsters fight at least? Well no - it was dull. They looked great but the fights were more of the same the whole way through. You see the first fight, you're watching that again and again and again and again and again and... You get the picture). The film is over two hours. I had two naps. Each time I woke up, I wished I hadn't. The only reason I didn't walk out was because I was with my partner and I thought they were enjoying it. Only at the end when we talked about the film did they admit to wishing they'd left half way through.The plot itself was stupid. SPOILERS AHEAD.... Charles Dance's character was him literally phoning the performance in and whilst I understood he was an eco-terrorist, the other ""villain's"" reasoning for waking the titans up was just dumb, more so when it cost the lives of people they loved. Then, just to change their mind at the end with little provocation - it just didn't make sense and grated me more than I was already annoyed.I regret wasting my time with this film.","
            2/10
            "
"Godzilla: King of the Monsters","rebeccax5","28 August 2019","I am tired of wasting $6.00 renting movies that are like this. Devoid of characterization. Wallows in fake action with zero humanity. Non-stop noise. Image is all Grey. Fake everything. Can't call it cinematography.last time I take a chance on one of these big budget junk action films.","
            1/10
            "
"Godzilla: King of the Monsters","hemantfantastic","2 June 2019","The movie had terrible writing with characters having ridiculous motivations to do certain things. There was a continuous shower of blinding lights, blurred and dark action scenes and shaky cam which was a pain to the eyes.","
            4/10
            "
"Godzilla: King of the Monsters","arfdawg-1","3 August 2019","Could have been good if not for the Chinee backing that nearly eliminated Japanese influence.Mostly unfolds like Independence Day without a good storyline.Could have been SO much better","
            1/10
            "
"Godzilla: King of the Monsters","mister_bateman","15 August 2019","If you measure this movie by how much ethnic diversity you can cram into a piece of trash to make it suitable for the current year, it's definitely a 9/10.Otherwise it sucked. Everything. Too human focussed, with stupid personal stories nobody cares about and bad guys that are comically idiotic. The monster fights were boring and tedious CGI fests. The whole thing is utter soulless trash. In other words, typical modern Hollywood.","
            1/10
            "
"Godzilla: King of the Monsters","balchanderbhagwath","17 April 2021","Don't waste time watching this movie. Rather spend time in reading book.","
            1/10
            "
"Godzilla: King of the Monsters","tylerbarrientos","1 September 2019","Just read the title....so dumb. Literally nothing happens, then everything happens for jo reason and you just DON'T CARE.","
            1/10
            "
"Godzilla: King of the Monsters","gb901","27 July 2019","Utter drivel which made absolutely zero sense - it would insult the intelligence of a moron!","
            1/10
            "
"Godzilla: King of the Monsters","ymyuseda","21 June 2019","Rating 1.2/10
This is the most ridiculous movie i have seen in a long time. The movie was terrible. Bad acting performance to all the characters. Poor storyline and pure garbage from start to finish !! This turned out to be my biggest movie disappointment in this year.","
            3/10
            "
"Godzilla: King of the Monsters","CountJonnie","10 April 2021","The movie starts interesting because it has the illlusion of a background story, with people setting monsters free, in order to save the world, only to regret it minutes later when the poo hits the fan.After that it becomes non stop action with one simple message: people are bad and/or useless. The people in this movie have 3 options:
1) Stand still, look surprised and do nothing.2) Shouting: ""We have to do something"", and do nothing.3) Run straight into danger, watch and do nothing.Each and every single actor feels useless, out of place, and every spoken line will make you cringe. At this point, the movie is all about Godzilla fighting other creatures, but that becomes boring and repetitive to a point that even the eye candy can't save this boring and superficial plot.","
            1/10
            "
"Godzilla: King of the Monsters","hateredblast","9 September 2019","Where do I start? The movie is all in on the eye candy factor and NOTHING else. NOTHING! The plot line is written for/by 12 year olds and the director has a profound misunderstanding of what radiation is and how it works. That old ""who can save the world, but a child"" b.s. makes me nauseous.
But the most annoying part - the monsters keep arbitrarily changing sizes and proportions, depending on what the scene needs - if you need the protagonist to pet Godzilla on the snout, the creature is tiny, if you need him to take down a scyscraper, the monster is a motherf-n leviathan!
The movie is an insult to life itself. The director should bury himself in the desert out of pure shame!","
            1/10
            "
"Godzilla: King of the Monsters","imdb020-643-129772","30 May 2019","They made it cheap all the way.
They put black monsters into the darkness and bad weather just not to deal with realistic texturing. The graphics is even cheaper than the first installment of ""Jurassic Park"" (where they used the same approach to cheap out the 3D GFX expenses).
They made the plot flat and stupid. The dialogs are awful and retarded.People in the theater were in their phones, talking to each other, going in and out, just because the movie is so not engaging and not entertaining.There should be people with a special talent to make such a trashy Godzilla movie.Worthless!","
            1/10
            "
"Godzilla: King of the Monsters","jazzyedwards","8 April 2021","Wow. Just wow. What a complete disaster of a....""film"" which it doesn't even deserve that title. Where to start? The movie starts off absolutely ridiculous. Very unrealistic scene that didn't make any sense. There are lot of scenes in the movie that literally just made no sense at all. The fight scenes were awful. They barely showed the monsters fighting and focused more on the human characters. In the middle of a fight scene I don't care what the humans are doing. The humans are literally right in the middle of the monster fight scene, right next to them and flames, shards, everything is flying around the human characters but yet none of them got injured or hurt all. Very unrealistic. The fight scenes were also very dark, and no this wasn't my tv. The scenes were literally dark, I had to turn the brightness up just to see what was going on. Horrible graphics. It was like I was watching a bad cartoon. Godzilla had no detail features. He literally looked like just a dark blob. The girl from ""stranger things"" is so bad in it. I never realized how bad of an actor she was. She was calling all the shots in the film which was just stupid. Her mother in the film was doing a ton of things that no mother would do and that made NO SENSE. The 2014 Godzilla film was pretty good overall and the fight scenes were great, but it was nothing to brag about. This film makes the 2014 film Oscar worthy. This is definitely one of the worst films I've seen in a very very long time. It was torture having to sit through it for 2 hours and 10 minutes. The. Only reason we kept watching it was because we want to see the new Godzilla vs. Kong which is a follow up to this 2019 Godzilla film and Kong: Skull Island (which was amazing by the way. Highly recommend Kong: Skull Island). If you can spare yourself from watching this movie just fast forward it until the end. Wish we would have done that.","
            1/10
            "
"Godzilla: King of the Monsters","oscarvargasrojas","28 December 2020","This movie is like child's playing, then they just add a bunch of people watching from an airplane,.. and that's it for two hours","
            1/10
            "
"Godzilla: King of the Monsters","scubaseven","28 July 2019","Pathetic movie.
Who writes this crap?How desperate are the actors that actually take roles in such films?","
            4/10
            "
"Godzilla: King of the Monsters","nogodnomasters","12 June 2019","This is a sequel to the Bryan Cranston Godzilla film which was not one of my favorites. This one went downhill as the basic plot consisted of Emma (Vera Farmiga) going Ben Tre all over the world. Her daughter (Millie Bobby Brown) takes a stab at saving Red Sox nation. Couldn't they get a cute kid to play her part?There was a lot of multi-million dollar destruction scenes that I can't see paying for themselves. The story was so bad, I was surprised to see that the lips match the sound. If you are going to watch just one blockbuster this summer, make sure this is not it.","
            1/10
            "
"Godzilla: King of the Monsters","alexgoode-57455","30 June 2021","I actually really enjoyed the first movie, yes yes the first movie we only got to see Godzilla for a short period...but the build up was pretty good.This movie on the other hand...absolute garbage! A box that talks to Titans, a semi sort of spaceship mobile command centre (as if it had come out of the Avengers movies) a plot with no substance, Millie Bobby Brown chucked in straight from the success of Stranger Things to help boost credibility...real wasted opportunity here!","
            1/10
            "
"Godzilla: King of the Monsters","elefino-912-408457","29 June 2021","OMG this is bad. It's impossible to ""suspend disbelief"" with this stinker. You watch, horrified not by the monsters, but by the gall of some screenwriter who penned the ridiculous dialog. The entire cast absurdly overacts, even the CGI monsters. Can't believe this garbage is rated as high as it is.","
            1/10
            "
"Godzilla: King of the Monsters","fwdixon","26 August 2019","I wanted, really wanted, to like this movie. Unfortunately there's mostly low grade melodrama performed by mediocre actors. The kaiju battles were OK but all took place at night for some reason. All-in-all an overlong snoozefest.","
            10/10
            "
"Godzilla: King of the Monsters","johnc2141","1 June 2019","I want to be careful and not give any spoilers of any kind. I thought this was better than Avengers Endgame. I have seen every Godzilla movie ever made and other Kaiju monster epics and this fun is the most spectacular.Many Easter eggs for fans. Gojira aka Godzilla faces off against Monster zero,King Ghidrah . And others join the battle; Mothra and Rodan. With some surprises.I loved this from beginning to end. An epic that cannot be missed. The Big G returns in all his glory. Next up is a team up with King Kong in 2020. And who knows maybe a grand remake of Destroy All Monsters.this movie rocks and I know will break the Abengers record at the box office. And it should. Godzilla can actually squash Thanos with one big thump! Please look for the Easter eggs in this there are many. Awesome 10 out of 10 of course I can go higher. But there's only 10.","
            1/10
            "
"Godzilla: King of the Monsters","elpresidente-4","24 August 2019","I guess, it should've been expected from a movie about giant lizards punching each other, but the letdown is still there. My enjoyment from this movie started sliding downhill in the first 5 minutes and by the end has plummeted way into the negative scores with blazing speed. This monstrous stupidity had it all - annoying kids, predictable script, cringy lines, stupid characters making stupid decisions, climate change propaganda. And it wasn't even a cleverly disguised propaganda. You know, there could've been at least a slight attempt to disguise it. But no, it was all in-your-face complete distortion of what ecology means, boiled down to ""humans bad they must die"". The director of this movie is some unknown hack who directed ""Superman returns"". This is all we have to know about him to learn everything there is to know. Too bad they probably paid him at least half a million for this, so he won't starve to death before his next movie. May God have mercy on us.","
            8/10
            "
"Godzilla: King of the Monsters","Top_Dawg_Critic","27 July 2019","The first film with Bryan Cranston had a much better story. This one was a classic monster movie with a modern big budget. It has rare moments of visual splendor but they can't disguise a laughable script with a ramshackle narrative. It's an 8/10 moreso for the V/SFX from me.","
            1/10
            "
"Godzilla: King of the Monsters","lukem-52760","31 December 2019","I found ""Godzilla King Of The Monsters"" to be so boring it was ridiculous, a big budget monster movie that concentrates way too much on the boring cast of humans!!!
The ONLY good performance & actor in the film was VERA FARMIGA as she's a great actor but the rest was dull & so boring to watch.The monsters when they are seen are ok but nothing special as they're shown in deep water mostly in dark blue light & are just basic c.g.i monsters none look that good or interesting or Awesome which is terrible for a big fx creature feature about cool monsters!!!The story just very slowly plods along & just keeps showing us boring humans in bases or boats or vehicles & it's very boring.
""Kong: Skull Island"" was a million times better than this BORING film & the 1998 Godzilla film is still the best version of Godzilla.","
            1/10
            "
"Godzilla: King of the Monsters","peeedeee-94281","9 June 2019","The critics are right on this one, it's bad. The writing is bad, the acting sucks, it's so serious and throws in lame scenes of melodrama for characters we don't even care about. Looking for that Oscar moment lol. And how does a kid figure out a device that was only created recently, and only one other person knows how to use it?! The monster action, which should have been the best part, is barely visible. If it's not shakey came, its extreme close-up cam. And they hide all the fights with Ghidorah in a made up storm cloud that apparently follows Monster Zero around. Come on, they're not even trying hard to hide the fact it's bad CGI. And people are able to run through explosions, into areas where monsters are fighting, and not get even a scratch?! How does Vera Fermiga's character drive a Hummer into the middle of a stadium that has been destroyed by the monsters fighting?! And she drives out again after even more carnage. Stupid stupid. But the icing on the cake of this horrible mess: It's dimly lit. Yes, you heard me, every scene is dark. Nobody apparently has light bulbs when they are indoors. And when they are outdoors, and its sunny, it's as if you are looking at everything through dark sunglasses. Terrible. Mostly likely done because they messed up the effects, and had to conceal how bad it was.
Avoid this one.","
            7/10
            "
"Godzilla: King of the Monsters","RatedVforVinny","30 May 2019","The latest Godzilla picture ticks many of the essential boxes, for a great movie blockbuster. A homage to the original films with both a plethora of historical creatures and some grand special effects. It certainly won't disappoint in this respect, although movie critics will certainly pick up on the lack of real substance and a fairly lightweight, human relationship. Overall though a decent effort and I enjoyed the film on the level presented. The thrilling soundtrack (that uses the original Godzilla music) is also worth a mention.","
            6/10
            "
"Godzilla: King of the Monsters","ipodced","7 June 2019","Next Movie they do they need to let the monsters fight more rather than letting us listen or watch the people story. I like Godzilla, but this movie was pretty bad only Bec of the lack of screen time for the monsters fighting. I want to see a Godzilla movie with humans not humans with Godzilla. The main character, which is in the damn title, Godzilla has barely any screen time. I don't know why they keep doing this, they have been focusing to much on the humans since the 60s. Someone please change this aspect of all Godzilla movies.","
            1/10
            "
"Godzilla: King of the Monsters","parsehcity","20 July 2021","I expected much better.But unfortunately we saw a very weak and childish film.","
            7/10
            "
"Godzilla: King of the Monsters","nicholaslewiswriter","16 June 2019","King of the Monsters May suffer from a meandering plot line but being that it's filled with interesting ideas, fun action, breathtaking visuals, and classic homages to the originals, any Godzilla fan will be adequately satisfied.","
            1/10
            "
"Godzilla: King of the Monsters","tbusschers","29 April 2021","Literally everything was off... even the monsters acting was ridiculous.","
            6/10
            "
