"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"John Wick: Chapter 4","MovieIQTest","29 March 2023","From the very beginning to the end, nothing but endless kills, fighting, close combats, bloods squirts or splashes, KR after four chapters, he looked older, slower and tiresome. The screenplay was so pretentious and pointless, the dialog looked forced and boring, katana swords vs. Bullets, and almost every bullet could be fenced off by the katana sword blades. The scenarios and the plots just kept stacked up without any reason or clue, just kill, kill, kill...nothing but kills. All the fighting sequences just like Shaw Brothers' 1970s poor and laughable Hong Kong martial art movies, heavily choreographically staged, looked so forced and fake. Every kill was not killed with one bullets but many, yet the handguns seemed equipped with endless bullets, bang, bang, bang, even the fallen guys already dead, but still needed to be shot several times more to increase the violent sound effect. I don't know what's the purpose of making these 4th Chapter, and I think the 1st Chapter only needed a following 2nd Chapter to end it, but what the heck, brainless young viewers need bloody fights, more dead bodies, ridiculous screenplay with clueless storyline, no real plots or real story really needed, just created something like violent video games.When John Wick fought for his life in the Japanese hotel against so many clueless foes and the Zatoishi-like blind swordsman played by Donny Yen with a Botox injected face, we all decided to quit at the same time.Hey, it's time to wrap it up, guys, no sense to continue to Chapter 5!","
            8/10
            "
"John Wick: Chapter 4","lovemichaeljordan","22 March 2023","Most American action flicks released these days have poor screenplays and overuse computer-generated imagery. The John Wick franchise is one of the few exceptions, along with Mission Impossible. These franchises keep getting better with every entry. Hollywood can make action masterpieces, but Marvel has greater demand, so that's what we get most of. It's a shame.The stunts and choreography are beyond impressive. Every artist involved does their job to perfection. Donnie Yen's performance is unbelievable. Not only does he fight great, but he also has to move like a blind man. Keanu Reeves is also very impressive. Keanu IS John Wick. Although there are a few scenes where his enemies stand by and wait for their turn to attack, it's easy to overlook because everything else is so great.I can't fathom how anyone could choose to watch Ant-Man over John Wick. It's so fast-paced, and the choreography and stunts are mesmerizing and brutal. When the action breaks out, it's unbelievable. It's hard to explain -- you have to see it! Why watch a computer-generated ""superhero"" fly around when you can witness Reeves and Yen engage in a genuine and thrilling fight?","
            9/10
            "
"John Wick: Chapter 4","FeastMode","24 March 2023","Half of this review will be me gushing about the action. Wow. Just wow. I was in complete awe. There were multiple times I was both tearing up and laughing at how unbelievably amazing the fight scenes are. Now this is nothing new for the John Wick series. But for me, this is far and away the best action of the entire series.I'm an action junkie and am repeatedly disappointed with action movies and their terrible fight scenes, filled with shaky cam, quick cuts and close-up shots (looking at you Snake Eyes and Mortal Kombat). Then I watch a John Wick movie and feel so spoiled, while also being baffled at why other action movies can't learn from this. The fights are so fast-paced yet completely clear and easy to follow.There is every kind of fighting imaginable. So many weapons, styles, chases, vehicles, animals, everything. So much creativity with the kills. Amazing combinations of weaponry and fighting styles (pistol/sword combo is my fave).The music is awesome as usual, maybe even a step up. It enhances every action scene. The cinematography is pristine. So many beautiful shots, so many mesmerizing locations for the action. It is stylistically beautiful.There are a couple of scenes that are shot in such a creative way that I've never seen before. One is an overhead shot one-take that I couldn't believe. It takes the movie to a new level. So many scenes feel like they're a video game brought to life. Numerous times it feels like the VR game Pistol Whip.Donnie Yen is awesome. End of paragraph.About an hour into this nearly 3-hour movie, I felt like I experienced enough action amazingness for an entire movie. I was in a state of ecstasy. Not only was this looking like the best of the series, I started wondering if this would be a landmark action flick. Maybe it's my own fault for setting expectations so high mid-movie, but the second half is more flawed, though still awesome.The subplot with the tracker doesn't seem at all consequential. And his dog attacks were already done, and better, with Halle Berry in Parabellum. A few of the issues I had with Parabellum pop up again, like overdoing it sometimes with the damage he takes. For example, instead of getting hit by one car, he gets hit by three cars. And that's a mild example. Also, it's fairly anticlimactic.Even with those flaws, I had a BLAST with this movie and will definitely see it at least once more in theaters. Seeing it on a premium screen is a must. Loudest speakers, biggest screen. TRUST ME.EDIT: I was itching to go again since opening night. I wasn't able to wait more than 5 days. On second viewing, I still felt the same flaws, but I didn't care. The action is incredible. It has at least four* of my all-time favorite action scenes. I want to watch these scenes a hundred times.It's definitely not perfect, but I still consider it an action landmark (last time I said that was Mad Max: Fury Road). Every other action movie should learn from this. Updating rating from 8 to 9 stars.(5 viewings, opening Thursday UltraScreen 3/23/2023, UltraScreen 3/28/2023, SuperScreen 4/10/2023, re-issue IMAX 5/2/2023, 9/22/2023)","
            9/10
            "
"John Wick: Chapter 4","markvanwasbeek","23 March 2023","By now you know what to expect from a John Wick movie. I thought the franchise was losing a little momentum in chapter 3 so I was worried this could be disappointing. It's not. It's even more on steroids than any Wick before! Even close to 3 hours it doesn't feel to long which is very special for a action movie. This franchise has set new standards. If anybody says a movie is good like John Wick, it better f'n be! The set pieces as everyone mentioned before are really insane this time. The Tokyo sceney with illuminated cherry blossoms was beautiful. The only super illogical thing that bothered me was that nobody flinched at the nightclub, eventually they did but after a whole 10 minute beatdown through the whole club, but then again it's a shady nightclub for high table people. If you liked the first three movies, get your ass to the cinema. Yeah.","
            1/10
            "
"John Wick: Chapter 4","kskmah","26 April 2023","Who needs a 2hr and 40 min action movie? No one. Yes the action was good, but repeats so many times that it becomes so boring. How can hundreds of assassins not kill one man? Answer, not possible, only in this movie and series. How many times could the dog man have killed Wick? Many. So no other assassin could? Why would the table head get Caine to kill Wick when he knows he won't. You can challenge the head to a duel as a rule, but they only assigned a head for the first time ever in this movie? WTF? And then the head can select a replacement? And he selects a blind man. All Wick had to do was to stand on the side or drop down and he wouldn't get shot. I think everyone knew Wick didn't shoot in the last round, except for the stupid head bad guy. This is not an action movie, it's a fantasy.","
            9/10
            "
"John Wick: Chapter 4","tresm87","16 March 2023","Stuntman turned writer/director Chad Stahelski struck gold with his 2014 surprise hit John Wick. It was somewhat of a comeback for the legendary Keanu Reeves and reinvigorated the action genre. Since then it's become THE action juggernaut franchise. Now we are on number 4 and while usually things get redone with that amount of sequels, this film innovates and thrills to new heights in an absolute epic.One of the most surprising aspects of this particular entry, is the story being written as well as it is. Something that is hard to come by in the genre at times. Not saying the others in the franchise weren't but this is easily the best story diving deeper in the high table aspects as well as John Wick's true emotions . The rich characterization is also at its best with outstanding additions like Skaarsgard, and even more screen time for supporting greats like Fishburne to compliment the magnificent Reeves. RIP Lance Reddick. It's nice to have such substance amongst the endless high octane ballistic visuals.Speaking of ballistic, this movie goes more all out than any I've seen for insanely well crafted choreographed shootout and fight scenes. Just when you thought you've seen it all, Stahelski/Reeves prove their action minds are ever evolving. These guys were born to make action movies together.The extremely vibrant colors and plethora of locations is also a feast for the eyes. The sharp atmospheric imagery creates the ultimate backdrop for not only the action but also just the dialogue. The sound is also top notch and perfectly compliments the intensity. It's just an absolute sensory journey that you don't get in too many action films aside from the Wick genre.Overall the limitless and outrageous action alone is nothing like we've seen before for the genre or just cinema in general . But also this rich unique story may only build Wick's timeless character for more films in the future which at this momentum will be welcomed.","
            4/10
            "
"John Wick: Chapter 4","rupali-38827","5 April 2023","No idea how the ratings are as high as they are. If you thought the first one was enjoyable but the 3rd one was bull, read on.Just as the body count in the 3rd was ridiculous, this is even more absurd. Seems after coming up with the bullet proof suit the writers etc thought it a good idea to make sure everyone has one. These giant men sent to kill Wick all wearing suits, raising the jacket to protect their heads was a sight I found so funny. He's the best hitman on the world, how do we kill him? I know, we'll send a blind man!! Pathetic. And he can dodge bullets and he knows where everyone is. You could say it looked choreographed.Now, about the DJ! They may have well cut the scenes directly from the Warriors. Better film, done better and that isn't a great film. For those of you who have never heard of the Warriors, go watch it. For those of you that have, skip this nonsense.","
            10/10
            "
"John Wick: Chapter 4","cadillac20","17 March 2023","Ever since the original John Wick, the franchise has set a standard of what action in Hollywood should be. Thanks to Chad Stahelski and Keanu Reeve's knowledge of the technical aspects of shooting action, they've been able to deliver expertly choreographed, shot, and edited action films that are now the go to as examples of great action filmmaking. And so, the expectations for the fourth film were fairly high, especially as it became more apparent this was not only the culmination of everything before it, but a whopping 169 minutes long. Rest assured, however, that it delivers in spades. Everything we have come to know and love is here, but with an infusion of creativity like we haven't seen from the franchise yet.John Wick is in a bad way as we open up. He's a man on a mission to get out from under the High Table with seemingly no end in sight. As he blazes a trail of bullets and corpses, those who have helped him or crossed his path find their own lives disrupted. With all hope lost, he soon finds the opportunity he's looking for when he discovers that he can put his life on the line for a chance to finally get out. The film brings with it a whole host of new characters, including Donnie Yen's Caine, Shamier Anderson's Tracker, Hiroyuki Senada's Shimazu, Rina Sawayama's (in a fantastic big screen debut) Akira, Scott Adkins' Killa, and of course Bill Skarsgard as new villain Marquis. It's a full cast, but everyone gets a chance to shine and could easily have their own films. Donnie Yen in particular demonstrates, once again, that he is a legend in this industry with several great fights of his own. But, of course, this is Keanu's film all the way and he gets to bring everything with him in the biggest film yet.Covering four continents, we get fights on a massive set of stairs, fights in the middle of traffic, at one of the coolest looking hotels ever shown on screen, and so on. The fighting, of course, is exceptional, and it brings nunchakus, dogs, throwing stars, swords, guns, and so much more. It's everything a John Wick fan could want and, because these films are so technically proficient, you never feel like you're missing any of the action. Possibly the most creative choice is my favorite scene, one that combines a visually fantastic weapon with a shot choice that is unusual for action films of this nature, but the combination of these two pushes the scene into maybe one of action film's greatest scenes.Admittedly, the story does leave a bit to be desired, but the minor complaints about these kinds of things pale in comparison to what we get. Hollywood has a new film to hold itself to and I have a feeling that (at least for me) action filmmaking will be judged by the standard this movie sets. It's such a blast, I already want to see it again.","
            4/10
            "
"John Wick: Chapter 4","vengeance20","25 March 2023","Ok, so I got back from seeing this entry yesterday night. I'm writing this review in the early hours after midnight as the film went on for a good whopping 2 hours & 39 minutes!! But we'll get to that in a bit...! Anyway, I was looking forward to this film since John Wick 3's release back in 2019 & this film has had a bit of a troubled history of getting pushed back until it finally got its March 2023 release. I must admit I was a bit skeptical, but, was looking forward to this as the John Wick films are ace, but this film was a bitter disappointment...!The film sees John Wick, who from the events of the last film, has a price on his head which is increasing more than ever. The lethal unstoppable force of nature assassin now must fight against the High Table Global as he seeks out & fights the most deadly assassins players of the underworld from Paris to New York to Berlin to Japan. Will John Wick finally meet his match!?Whoa...! Where do I start!? I found the film for starters to be too long!! At a whopping 2 hours & 39 minutes this film is way, way, way too long! The pacing... whoa! Don't get me started! I was willing to be tolerant & forgive the pacing, but when it got to the final leg it took the absolute puss & started to test my nerves! The story is so weak I had to look this film up in order to get what the plot was, again, another sign that the film was going to be bad, the first was the runtime, which I knew was going to be bad from the word go!The film took a while to get going which was a pain, but it got there I guess! The fights were good, as with the John Wick films typically are, not to mention funny & brutal! But all things considered, it got repetitive fast & annoying especially near the end as I just mentioned! The story scenes were alright as with the villains & bad guys though again, it got repetitive & irritating.The realism was stretch beyond its limits here in this film. John Wick fell from a great height on a metal pipe which looked to have (& lets be honest here) would've snapped his back like a tooth pick! John got hit by a car 5 times yet never suffers any bad injuries or dies! Yet a few bullet wounds finally kill him at the end (another downer of this film which I'll touch up on in a second!), the fight scenes in the night club where only a few people stood there shocked while about 95% just kept on dancing! Face palm! There were several other scenes which made you just think ""dafuq!?""The lead up to the end was annoying! Just when you thought John Wick was going to go to the Stand Off with the blind villain, there was more fight scenes! Don't get me wrong, these fights where good, but annoying & held the film up for a good 20 minutes before the finale which to say the least, was anti climatic! The scene on the 122 steps was irritating & made you just scoffs in frustration when John got kicked down those steps which for a couple of seconds in its self, dragged & felt & looked comical! It's like getting so far in a mission in Grand Theft Auto V then dying & reverting back to the latest checkpoint where you have to start all, over, again!! The same feelings of that (from experience) where felt for me in this film from that scene!Then of course, after John Wick killing 180 odd people (or more, I lost count obviously) he finally dies! What!? Like James Bond in that god awful Bond Film of 2021 No Time To Die!? Can't be!? What a poor show! Anyhow, to give you guys some perspective on how long this is in comparison to the rest of the films in the franchise! Without credits as they don't count!John Wick (2015) - 1 hour 30 minutes
John Wick 2 (2017) - 1 hour 50 minutes
John Wick 3 (2019) - 1 hours 57 minutes
John Wick 4 (2023) - 2 hours 39 minutesNotice how the films got long & long with each entry...!Overall, this ranks as they absolute worst of the franchise! I was willing to forgive the poor pacing & overly bloated runtime, but it got on my nerves too much to bare & when I saw that John Wick died!? Nope, that was it for me! The editing was poor with this film whoever edited this needs class in editing as this was bad beyond belief! The pacing also was poor combined with the bad editing! The fights were good, but too drawn out, long & annoyingly repetitive! The ending was both bad & anti climatic! How this film has 95% on RT is beyond me! But then what do I expect...! This ranks as the worst John Wick film in the franchise! With word of a female spin-off coming out (which will be bad), I've lost hope in this franchise! Let's hope John Wick 5 (if ever) redeems this kak entry!4/10 & that's generous considering!","
            9/10
            "
"John Wick: Chapter 4","tkdlifemagazine","17 March 2023","John Wick: Chapter 4 picks up where Chapter 3: Parabellum left off. As has been the tradition in the sequels to this beloved martial arts action franchise the action starts from the very inception of the film's opening, and lasts until the curtain falls. JW4 is no exception to that rule. What it does do is improve on the prior installment, and solidify Keanu Reeves as the greatest martial arts action star of all time. If you don't accept that notion, then you must accept the fact that it solidifies Reeves and Director, Chad Stahelski, as the greatest martial arts action pairing of modern times.The film opens in New York City, the home of the notorious Continental Hotel, and takes us to Osaka Japan, Paris France, and Berlin Germany. Each of those cities plays a major role in Reeves' quest to seek revenge against the High Table for the acts outlined in the prior films, and to seek his unconditional freedom from service to their order.As the story unfolds we learn a bit more about Wick's past and upbringing than we did in the prior films, but not enough to get bogged down in. He uses his connections to his past, and the help of some old friends to find a path to level the playing field with the High Table's Emissary, The Marquis, played masterfully by Bill Skarsgård. Skarsgård makes the character memorable, and unique, with just a hint of Santino from the second installment.Keanu Reeves as John Wick in John Wick 4. Photo Credit: Murray Close
Hiroyuki Sanada and Reeves are reunited, having starred in 47 Ronin together. Sanada, as is always the case, is a strong presence in the film and makes the most of every scene he is in. He is a great addition to the film. The Osaka Continental fight scenes are groundbreaking, and among the best and most exciting in the entire series. This is some of the best fight and action choreography you will see; only topped by other scenes in this same movie.Scott Adkins plays an unusually larger than life villain adeptly. The action and violence around the Berlin scenes involving his character, and his relationship to Reeves' past is fun to watch. Adkins is great to watch, whether starring in his own projects, or supporting, as he is here.Shamier Anderson and Clancy Brown are new to the series and add great value. Anderson as a cunning assassin conflicted between admiration and greed. Clancy Brown is a strong presence and welcome replacement in the role of Adjudicator. I found Asia Kate Dillon's version of the same character to be the weakest part of the prior film, and, perhaps, of the whole series.Mark Zaror, another great martial artist also has a prominent role as The Marquis' right hand man.Ian McShane and Laurence Fishburne return and offer more than just familiarity to the cast. Their roles are significant and meaningful.Donnie Yen brings not only his skills as one of the finest martial arts movie stars in the world, but lends his presence as a charismatic and riveting figure. He plays the role of Caine with complexity and humanity that is a terrific mirror to Reeves' Wick; his friend and adversary by circumstance. This was a fantastic choice to take the Wick series to a new level.Keanu Reeves continues to be engaging, empathetic, and dynamic in the role of John Wick. While the series has strayed a bit from the deeply reluctant anti-hero of the first film; we continue to cheer for the good guy caught up in a bad, bad world. One of the great strengths of the film is that Reeves and Stahelski are not afraid the let characters other than Wick shine. In fact, all of the stars of this one have their deeply profound and memorable moments in and out of the company of the main character. This really works.As for the fight and action choreography. The stunt team at 87eleven continue to elevate the game. The film has three major, larger than life action sequences, that each, individually, outdo anything you will see in any other non John Wick movie. As mentioned previously, the Osaka and Berlin scenes were high energy, high body count affairs. They were complete with gun fights, sword mastery, gun play, and one of the best nunchuck displays you will ever see outside of a Bruce Lee movie. As for the scenes in Paris, at the Arc De Tripomphe, and on the Church steps, they are unlikely to be forgotten and, unlikely, to be topped for years to come, if ever. They are unique and exciting and violent feasts for the eyes.While I have heard some say that John Wick: Chapter 4 is the best installment in the series I have to disagree, Nothing can top the original, in my opinion; however, Chapter 4 is a worthy installment for sure.Will there be a Chapter 5 to the JohnWick saga? Remember, I said this was a Spoiler free review....John Wick: Chapter 4 earns a 5 out of 5 star rating. It is worth seeing, and probably seeing again. I predict a significant box office gross for this one, and it is well deserved.","
            4/10
            "
"John Wick: Chapter 4","Phil_H","3 June 2023","John Wick: Chapter 4 is almost three hours of Keanu Reeves engaged in a gunfight, bookended with meaningless dialog-in-place-of-plot, and a lot of people being thrown down stairs. Of all the ""Wick"" movies, this is clearly the weakest one yet. Was anything added to the overall Wick-universe narrative? No. Did we see a whole lot of inconsequential people die? Yes. Did Keanu Reeves say ""yeah"" a lot? Yes.Look, I was hoping for SO much more than this. A meaningful ending to the series (which it isn't, because apparently this made so much money they are working on a fifth film), but what we got here was something in very much need of more script doctoring and less ""bang-bang.""With a little more work, this could have been an average movie. Don't talk to me about stunts or cinematography or the choreography of the actors in-play, wow me with a plot that makes sense and moves the story forward--John Wick 4 does not move the story forward. It just says ""let's shoot a bunch of people, okay?"" And that's what it does... for 3 hours.In the end I was of the following opinion once the credits rolled: ...and?...We all deserved better than this. John Wick did, too.","
            1/10
            "
"John Wick: Chapter 4","solidabs","25 March 2023","HORRIBLE movie. I love John Wick. I mean I wouldn't pay to see one, but I love the series none the less. Even liked the third one even though the ending blew baby chunks. All the 10s and 9s scores are so damn fake it's hilarious. IMDB is a joke. Someone needs to start a real movie database and weed out the fake high scores, it's as ridiculous as John Wick 4. He walks away from every major injury or collision or building fall. Then he passes away from flesh wounds. What nonsense. The whole plot is nonsense. The fights scene are so boring. I got up to make a sandwich twice. Just the typical 100 judo throws and same shots to head. Numerous coup de grace's. I feel sorry for anyone who paid for this nonsense.","
            9/10
            "
"John Wick: Chapter 4","jtindahouse","23 March 2023","In a world where movie sequels seem to be loathed even before they are released, the 'John Wick' series has remained remarkably consistent and well received. In fact all three of the first films have the same IMDb rating of 7.4/10 and I noticed recently that I gave them all the same rating of 8/10. Incredibly, I think 'John Wick: Chapter 4' is the best the series has to offer. This movie was a wild ride.I was a little disappointed when I first saw the runtime for this one was going to be almost 3 hours. I find that is becoming a tough runtime for a lot of films to justify. This film does it with no trouble. The pacing is so incredibly fast that the 3 hours pass by in no time. I remember looking down at my watch early in the film thinking maybe 20-25 minutes had gone by and almost an hour had already passed.A large reason for this is the action sequences. When an action sequence starts in this film buckle in, because it is going to go for nearly 20-30 minutes and be non-stop craziness the for the duration.The action sequences in this film are perfectly shot as they always are in this series. Lovely, wide camera angles so we can see every thing that happens and know that it isn't all being edited to look this way. These people are actually doing these things.As always with these films you need to go in a rather incredible suspension of belief. Wick is nearing super-human level at this point. It doesn't matter how many cars you hit him with or how high the building he falls off is, he'll be back and fighting again 10 seconds later. It's best to switch your brain off at these points I have found.Finally, I loved the main villain in this movie played excellently by Bill Skarsgård. He was everything a villain should be. Calm and seemingly in control, menacing and easy for the audience to hate and root against.This film was a blast from start to finish. 9/10.","
            1/10
            "
"John Wick: Chapter 4","leftbanker-1","27 May 2023","He fights and bites, he fights and bites and fights. Fight, fight fight, bite, bite, bite, it's John Wick, the silliest action movie franchise in history...and it runs 2h49m so there's a lot of extra fighting and biting.Serial killer John Wick is at it again, folks. They should have a graphic in the top right corner of the screen counting how many people he kills in every movie. If watching this doesn't make your brain hurt, you may need to get yours fixed.Everyone talks about the well-choreographed fight scenes, but they have zero link with reality that there can be no tension felt by viewers. Of course, John Wick will walk away from his battles, no matter how stupidly absurd the odds.There can be zero tension in an action movie when there is this much carnage going on. If the hero always comes through, no matter how daunting the odds are against him, why bother watching? Just fast-forward to the end, or stand up and walk out of the theater.","
            4/10
            "
