"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"The Beekeeper","kuner-59029","14 January 2024","The Beekeeper attempts to copy the John Wick formula to the point of plagiarism.The setup is virtually the same. Statham, playing himself as usual, is retired and extremely dangerous ex-assassin, member of a secret group called ""Beekeepers"". He get pulled out of retirement over a seemingly minor incident, and the conflict escalates.A woman he sells honey to (played by the mom from the Cosby Show) commits suicide after having her savings stolen by a scammer company.He takes revenge for her, but oh no, the company belongs to the president's no-good son (similar to the Russian Mob boss's son in the John Wick original).He fights his way to the top through many neon-lit setpieces until he reaches the final boss. The end.However, unlike John Wick, there is none of the fascinating world building, none of the flair, none of the great music editing, much of the acting is awful, and so the whole thing comes apart at the seams. Tonally, the film never hits the mark. Scenes variate between overacted and ridiculous to boring, slow paced and TV series like. Every time the narrative switches to a female FBI agent, the air is sucked out of the movie, and energy comes to a grinding halt.The use of music is awful. It alternates between Batman knock off cello and contrabass strings, which don't fit at all, to house and electronic in scenes where it doesn't fit either. It worked in John Wick, because it was woven into the story. John Wick was either in a night club, or the music was played on the Assassin's radio station. Here it just comes out of nowhere.There are a few good kills. The car off the drawbridge early on is excellent. The final boss fight was decent, but not over the top enough to be memorable.Overall, this is a poorly made film that you will forget the moment you finish it. It's barely watchable, but I deducted points for plagiarism.","
            2/10
            "
"The Beekeeper","olcare","10 January 2024","I mean, I don't know what to say; it feels like the movie's script was randomly written without any thought. The events are so poorly explained that I couldn't believe it while watching. I have no idea how they shot it. I'm addressing everyone who watched and gave good ratings: watch it again, life is not that simple.I want to mention Jason Statham. The only good thing in the movie is Jason. He is more than an actor; he's an excellent athlete, continuing this for years and elevating all the action scenes in every action movie. In some fight scenes in this film, extras stand there taking hits flatly, and it's entirely the fault of those who planned the scenes.There's no recognizable plot; the character just walks straight into the president of some made-up country's house, kills 30 people, and we watch this for 1 hour and 40 minutes. The FBI is portrayed as if it's a village organization; the detectives hang out like it's their dad's farm. It's unbelievable. They wrote a movie without sitting down and thinking about these details; it's astonishing.The Beekeeper program is constantly mentioned in the film, but what is it? What do these people do? How were they trained? What hardships did they endure? None of it is there; they just expect us to believe in a name. There's nothing about how the top-secret deadly agents of the government are trained.Money theft and the presidential race are portrayed like child's play. These are not people you can easily reach; to blow up a building or enter the president's mansion, you need an incredibly good script, and this film has none of that.The acting is also bad, except for Jason Statham. There's no good performance except him. The character's motivation is bad too; killing 100 people because a woman who treated him well while beekeeping shot herself. We should have seen a 3-5 minute segment about their intimacy.I don't know what else to say; it just goes on and on, complete bulls**t. I'm thinking about David Ayer's early works, and nowadays, each film he makes is dragging everything further down. The screenwriter, Kurt Wimmer, has also messed up; he wrote it thoughtlessly. I'm eagerly anticipating the film's complete failure at the box office. Definitely a waste of time..","
            3/10
            "
"The Beekeeper","UniqueParticle","11 January 2024","So glad I got to see an early screening in imax on 1-6-24 just couldn't review yet. Anyway such an enriching thrill ride to satisfy any action fan of badass one man army types kinda like John Wick with a different style to it! I've been a fan of Jason Statham for a couple decades now and this is one of his best. The writing is magnificent too Kurt Whimmer is perfect for in depth action extravaganza.For an autistic person that's been scammed numerous times Beekeeper hit the spot; I absolutely loved the way everything played out. Well directed, crystal smooth writing, amazing story and top notch action; highly recommend I'll definitely want to own in 4K!","
            10/10
            "
"The Beekeeper","dam-24421","31 January 2024","They forgot to write a script? Or bring their head along in this movie?Nothing seemed to work, acting, storyline, everything was so rushed. The actors were incredibly bad, especially Parker. That must be some of the most cringe, b acting I have ever seen. It was unwatchable, I stayed in the cinema because I had my little brother with me, and wouldn't be rude and interfere with the other people in the cinema.This movies gets -3/10Way too cheesy and cringe. David Ayer this is a redo, better luck next time. My sincere condolences for the people watching.Just another movie for the money, so sad.","
            1/10
            "
"The Beekeeper","petercarlsson-92297","30 January 2024","Jason Statham does the same movie - again - that he's been doing the last 20 years. This time without a script. They just stacked a number of fight and action scenes on top of each other, then called it a movie.Statham has done a few rather good movies like this. For example ""Homefront"". That movie had a script and good acting. But this... What is this? Is it made for teenage boys? For adults? For girls? Boys? I don't know, but the result is nothing new, nothing thrilling and nothing fun.So what do we got. Well, that's a really good question. The problem is that there's very, very hard to find a good answer.","
            1/10
            "
"The Beekeeper","Brillfury","13 January 2024","Look,I love a good action flick as much as anyone, and Jason Statham is usually awesome. But sadly director David Ayer delivers what will probably be one of the worst movies of 2024. Ayer made one great movie over 20 years ago (Training Day) and also delivered a good flick in Fury, but everything else he makes is horrible. I will admit I did get a kick out of how dumb and goofy this movie is, and laughed a lot. Statham's character is like a cardboard box, it's so boring. Yes his fighting scenes are very cool but he's played awesome characters before that also had a bit of kick. In this movie he gives us nothing.Phylicia Rashad looks fabulous and gets about 5 minutes of screen time. Jeremy Irons and Josh Hutcherson do a great job but their talents are wasted in this movie.The plot starts out really promising...who wouldn't love to see a revenge action movie where the evil call centers get justice? But sadly the premise is wasted.Oh if you love hearing the word ""Beekeeper"" and references to bees you'll love this.The dialogue in this movie is so corny. It's almost like a satire of action movies at some points.In David Ayer's world, nothing works like it actually does in the real world. It is so goofy the way he portrays everything. And this is something he does in a lot of his movies. Just dumb fictional versions of everything from presidents to agencies to how classified programs work. But I do understand they have to make movies and sometimes make everything really stupid to be entertaining. But this movie takes the cake. For instance, call center scams are a real thing and there are many YouTube videos showing how they operate. But in this movie, the call center office is the most over the top clown spectacle you'll ever see and the actual scam is a ludicrous fictionalized version of how they actually work.The two main FBI agents are portrayed goofy AF and their dialogue is nearly unbearable.Statham's character, the beekeeper, doesn't want you to steal from old people but he has no qualms with murdering about 50 federal law enforcement officers in the course of the movie without batting an eye.So if you are about 13 years old this movie will be the coolest thing you've seen but anywhere over that and it's just too dumb. Maybe when it's on streaming it might be fun to watch and make fun of on a rainy day.","
            2/10
            "
"The Beekeeper","TheNamelessCzar","27 January 2024","This may be one of the worst movies I've ever seen in the theater. I should've known better knowing I was going to see a Jason Statham movie. He has no talent, and he simply is known for his name and his action/fighting skills. But the reviews were so good! Apparently, the reviewers were paid off. The plot is ridiculous, and the acting skills were as bad as a high school drama club,. At times, I felt like I was watching ann episode of NOVA learning all sorts of things about bees. Statham has one facial expression in the movie, and it looks like boredom. Never again will I see on of his movie sin the theater... I'll wait to bore myself at home when it comes on streaming instead.","
            2/10
            "
"The Beekeeper","masonfisk","30 January 2024","The first film of the year may rank as one of the worst for the same as Jason Statham kicks butts & takes names (or is it the other way around?) in this goofy revenge tale. Statham, a former government operative, has retired plying his trade running an apiary on a retired woman's property, Phylicia Rashad, but after she commits suicide after being ripped off by some internet sharks prompting Statham to spew bad bee puns while he kills his way to the top (or bottom, these people are scum!) in a concern which runs right to the heights of the White House as the president's, Gemma Redgrave, (from Howard's End) son, played by Josh Hutcherson, is raking in millions from duped customers which will not stand as far as Statham is concerned. David Ayer, a mismatched director for this material (was Shane Black busy?), directs a particularly goofy premise from scenarist David Wimmer, does not help a whit w/humorless Statham doing the physical lifting w/o any issues but the unintentional guffaws generated from villains who look like extras from The Terminator's Tech-noir dance club scene makes this memorable outing for the wrong reasons. Also starring Oscar winner Jeremy Irons as Redgrave's handler, Oscar nominee Minnie Driver (wasted frankly!) as a government contact & Emmy Raver-Lampman (from The Umbrella Academy) who plays Rashad's daughter.","
            4/10
            "
"The Beekeeper","masonsaul","13 January 2024","The Beekeeper isn't as tight or condensed as the films it borrows from thanks to an unexpectedly dense mythology but it really delivers where it counts. It's essentially Jason Statham beating people up for 100 minutes and it never gets old. Thankfully it doesn't really sequel bait however more of these would definitely be welcome.Jason Statham is never bad even when he's in a dud like a few of his recent films. Even so, it's nice to see his talent and physicality employed in something actually good. Jeremy Irons has the ability to deliver exposition about beekeeping in an engaging manner and Josh Hutcherson is actually awake for this one.Similarly to Statham, David Ayer has had a few misses so it's equally rewarding to see him back doing what he knows best whilst showing he and his team are really good at hand to hand combat. The score by David Sardy & Jared Michael Fry is a huge part of why this works, treating the dumbest twists with the utmost seriousness.","
            7/10
            "
"The Beekeeper","timeblank","21 January 2024","I fell victim to a scam, and it's satisfying to see scammers getting their due in the Beekeeper movie. Jason Statham's action-packed destruction of the building and culprits is glorious. Despite the absurd plot, the theme of justice prevails. The constant investigation of Statham's crimes is annoying, and the movie's direction raises many questions. The initial 30 minutes were captivating, but the eventual disappointment left me perplexed. Nonetheless, I still enjoyed the movie, even with its absurdities.Beekeeper seems like a John Wick movie - I acknowledge the similarities, but it's purely for entertainment, nothing beyond that!","
            9/10
            "
"The Beekeeper","slydon13","21 January 2024","When you see the opening credits - Minnie Driver, Jeremy Irons and Phylicia Rashad - the possiblity exists that this could be worth watching. Ms Driver only had the 2 scenes so she didn't have to be paid as much to surrender her dignity to keep a straight face . Jeremy Irons had to work much harder.The target audience is presumably teenage boys who don't expect or need a script. I presume the 3 actors named above where offered ridiculous money to be part of this enterprise. They are the comprobable film to the Hallmark Christmas movie (with everything pretty much similar to the cookie cutter used for all the previous examples )Presumably they had X number of required explosions , Y in the stunt crew, calculated Z as the number of scenes with a few gaps for words (lets not call it a script)The industry needs these kind of 'Expendeble' wholy forgettable flic to fill in.I only went to see this because I had a free ticket and if I had actually PAID money to see this, I'd likely be angry at my choice or disappointed.There are lots of better old films from the 30s, 40s, 50 etc . This was a waste of time but my autistic nephew loves going to the cinema and I'm part of his 'entertainment team'.","
            1/10
            "
"The Beekeeper","imizrahi2002","30 January 2024","And i'll sic the bees on anyone who says different...MAN are you people ever easy to please sevens, eights, nines and TENS??? And i bet you're the same people who trash the actually GOOD movies... and some of you are comparing this movie to the EQUALIzer? I should sic Denzel on you all...WOW! I wonder how much they gave Jeremy Irons to be in this movie...i feel sorry for him if he needed the money THIS badly...seriously. Great actor...GREAT...and then he goes and does THIS? Well...who am i, anyways, to tell others how to live their lives, right? Now Statham i already know will do anything for big money...i mean, he was COMplimenting sly on the exPENdables... the stink of THAT movie was knocking people out who came CLOSE to the movie theaters it was playing in...one worse than the next... hey JASON...wanna play Tim Scott in Trump's upcoming biopic? I'll save the role for you...it'll be a FABulous biopic...the BEST! GREAT! And i'm gonna get the studios to pay for it...!And the rest of you 'beekeeper lovers'? Nice going encouraging the bar to be set THIS low...unbeLIEvable!","
            1/10
            "
"The Beekeeper","chenp-54708","12 January 2024","The Beekeeper is one of those dumb stupid action movies that are so ridiculously dumb, yet still has some strong parts. Director David Ayer isn't a filmmaker I really like but I have enjoyed a few of his works like Training Day and End of Watch. His previous movie The Tax Collector was absolutely atrocious but The Beekeeper is slightly better than his last movie.Many of the action thrills, stunts, moments and scenes were ridiculous but for the most part, well-executed and shot pretty well. Although with some mix of poor editing and bad uses of CGI. All the performances were okay as Jason Statham still plays himself but still the fun aspect of the movie. The narrative is pretty ridiculous and kind of dumb where the more you think about it, the more dumber it becomes. The style definitely takes a bit too much influence on the John Wick series and some of the dialogue is quite laughable. But hey, all in all, I did enjoy some moments because it clearly doesn't take itself too seriously and the actions, thrills and Statham being himself was pretty fun.","
            5/10
            "
"The Beekeeper","kmkevinn-64733","12 January 2024","The Beekeeper buzzes with intensity as it unveils a gripping tale of vengeance that transcends personal vendettas to impact an entire nation. The film takes you on a relentless journey with one man, a former operative of the enigmatic 'Beekeepers.' What begins as a brutal campaign for personal justice quickly escalates into a high-stakes thriller with national consequences. The storytelling is a masterclass maybe mediocre in suspense, weaving a web of intrigue and unveiling layers of a clandestine organization. The protagonist's journey from a solitary avenger to a player in a larger, more dangerous game is both compelling, almost average and chilling. The Beekeeper delivers not only on the promise of riveting action but also explores the shadowy realms of power and conspiracy, making it a must-watch for any fans of gripping thrillers with a touch of espionage intrigue. The 6/10 is appropriate.","
            6/10
            "
"The Beekeeper","Xstal","16 January 2024","There's a busy bee retired that just makes honey, has an accent that makes him appear quite funny (as do several others), takes good care of all his hives, but he can scheme, create, contrive - especially when injustice takes folks money. In a swarm of one the fires are soon lit, searching for poison that hides behind legit, if your fingers in the till, there are digits you might spill, it's fair to say, that gloves no longer fit. Before too long the scent leads Busy to the top, our vigilante buzzes round and just won't stop, faced with multitudes of drones, there will be no unturned stones, as umbilical's are cut, and offspring drop.","
            4/10
            "
"The Beekeeper","Sleepin_Dragon","3 February 2024","Adam Clay on the surface is a calm character, a man who keeps brees, but underneath he's part of a network of powerful, dangerous killers known as Beekeepers. One day a friend of his is taken by scammers, he vows to take revenge.Once again, I find myself thoroughly entertained and very satisfied by one of Jason Statham's high octane, action films.It's way over the top, and some of the dialogue is beyond abysmal, so corny, but the core essence is rather emotive, who hasn't been annoyed recently, hearing of some elderly person being scammed out of their life savings.Some of the talk about bees is honestly cringe worthy, but that's the charm of the film, it's not trying to take itself too seriously.Lots of great action scenes, very well staged, and Statham is just so cool.On the debit side, Agent Parker isn't a particularly good character, and some of the American accents are a little dodgy, Jemma Redgrave's in particular is a little dodgy.I really did enjoy it.7/10.","
            7/10
            "
"The Beekeeper","samyakrout-65994","24 January 2024","The only good part the stealth and fitness of Jason Statham.This movie is so bad that where to start. Ofcourse the story didn't delayed and started immediately with a scam and then Jason went on killing spree.The first few actions were a bit relatable and ok but then the story became from good to bad and then worse when the president of USA showed up and the secret service could not even did the job they always were regarded as highly and that js to secure and save the president. No character building and not much of investigation.Its a one man show and the most irritating were those two FBI agents who for no reason were cracking boring jokes on each other and eve though they had chances but never cared to shoot him.The main villain who is again another immature gen z character who js always high on drugs was easily having drugs within the presidential house and killed the fbi director as if nothing to worry about.Damn boring boring and repetitive. All characters were so boring and irritable in nature.The best scene was the ending when i left my seat.","
            1/10
            "
"The Beekeeper","RightOnDaddio","13 January 2024","There is so much to like about this movie.It's got Minnie Driver in it. She's been driving a path to my heart for, yikes, thirty years now.Josh Hutcherson is a villain. And a darn good one.He's likable, funny, stupid and despicable all at once and it is lovely to see.He takes full advantage of his role and the audience in full reaps the benefits.This movie has cinematic testosterone with a capital T squeezed right from the glorious 1980's and butt-kicking with a capital B.They pair together rather nicely as they often do.The kills are plenty and plenty creative.Director David Ayer doing what he always does best.And Jeremy Irons stepping in and classing up the joint.This is a most welcome original theatrical release for January.It's not a comic book movie or a Star Wars movie.It's not a reboot, sequel or prequel.It's Jason Statham doing Jason Statham things.And it is a blast to watch on the big screen.I also highly recommend another Beekeeper film, Ulee's Gold (1997) starring Peter Fonda. It too, is quite buzz worthy.","
            8/10
            "
"The Beekeeper","Bateman_Reviews","12 January 2024","I was going into this with little to no expectations. I was pleasantly surprised that everything in this movie was so satisfying. I felt 0 sympathy for any of the villains or scammers in this movie and it was euphoric to see them get their due reckoning. Of course Jason nails it and makes ever kill and brutal take down very satisfyingOne thing I will say is that the lore behind the Bee Keepers was interesting enough to keep my attention though corny with the hive talk at times it works as world building. I'd recommend this to anyone who is a fan of action movies and likes satisfying conclusions.","
            8/10
            "
"The Beekeeper","nscoby93","16 January 2024","This will be quick... everything about this film is hilariously bad. The script is bad, the writing is bad, and the dialogue is bad. It was so bad that I couldn't help but feel it was parody of itself because of how serious they took this subject matter.The premise is so laughable in its stupidity. If it wasn't for Statham and the surprisingly amazing action sequences, choreography, and great sound effects, this film would've been a complete waste of time.Jason Statham plays the Beekeeper who is essentially Jason Bourne, John Wick, and Agent 47 levels of badass. Jason Statham, to his credit, makes this whole Beekeeper ""society"" work as he is a sort of agent outside the government that protects society. He is retired now but is forced out to write a wrong against someone who cared for him. At it's core this film is nothing more than a paint by numbers action revenge movie. Unfortunately, it does it all in the most horrendous of ways.Then, if the story wasn't already horrible enough, the ending left my friend and I laughing. It literally, and I am not exaggerating here, just ends the cut to credits is the most erupt ending I've seen in a movie. If this ending is supposed to be set up to a possible sequel, I say NO!This year is not starting so well, but it is only January. This is commonly the slow time when it comes to movie releases. So if you are desperate enough and I mean desperate then maybe you can garner some entertainment from The Beekeeper but expect nothing from the story or characters turn your brain off enjoy your popcorn, your beverage, and good action.IMDb: 3/10
Letterboxd: 2/5Watched in Theaters.","
            3/10
            "
"The Beekeeper","dave-1205","12 January 2024","The film's narrative hinges on outlandish scenarios and unbelievable action, often veering into unintentionally humorous territory due to its sheer absurdity of specific sequences.While films, even those with mature content, can offer immersive experiences, 'The Beekeeper' falls short. Its graphic elements ('18' UK, 'R' US) juxtaposed with its stretched plot create a tonal disconnect that alienates its intended audience, leaving viewers unable to suspend disbelief.While the film delivers the genre's requisite action sequences, the plot struggles to maintain credibility, often indulging in exaggerated scenarios that feel more amateurish than polishedStepping out of a well-crafted movie is like emerging from a captivating dream, your mind buzzing with the story's echoes. Sadly, ""The Beekeeper"" left me thoroughly indifferent.","
            6/10
            "
"The Beekeeper","leftbanker-1","1 February 2024","Some call this a John Wick rip-off, but it isn't any stupider or make any less sense than that absurd franchise of mindless killing. I just kept hearing the Itchy and Scratchy theme song throughout this kill-fest: they fight and bite, they fight and bite and fight. Fight, fight, fight, bite, bite, bite, The Beekeeper. And were all the people in this unit also bee helpers? What if one of them wanted to have an ant farm? Would that be OK?Seriously, how old should you be before you grow out of these ridiculous combat movies where one man takes on an army? 12? 13 tops. If there is no possibility of a bullet or even a fist striking the hero, then all of the action is devoid of tension. If there is no tension, just fast-forward to the end credits and save yourself a lot of time. The Equalizer, John Wick, and the films of Jason Statham are not entertainment fit for adults.There were some horrific performances and huge casting gaffs in this. Jeremy Irons simply cannot do an American accent. Period. He sounded like he had a speech impediment. The FBI woman was morbidly obese, yet wore a Harvard Track & Field t-shirt. Was that supposed to be ironic?The movie shows why no one should have a gun in their home. More folks die from their own hands than intruders.","
            1/10
            "
"The Beekeeper","kaefab","12 January 2024","Who writes theses stories ? I am lost for words, i am a jason statham fan, i pretty much like everything i did so far.I saw mention of fast X and hobbs and shaw but those movies clearly were better than this one beekeeper movie.The story is about a bunch of internet scammers who steal money via a fake anti virus software, this is kind of like commun world fraud that we read about in papers.But for some odd reason its a big operation and that place gets burned down, but the son of the rich father who started the whole thing takes heavy loss in money so wants revenge against Stantam character.Yes the action is good but the story is really ridiculous. They could have done so much better.","
            8/10
            "
"The Beekeeper","Neptune165","2 February 2024","In the latest Jason Statham venture, 'The Beekeeper,' the film takes an audacious swing at action but ends up missing the mark by a wide margin. The acting is staggeringly subpar, setting Statham on an unintended pedestal that makes him seem Oscar-worthy by comparison. It's as if the casting was deliberately skewed to elevate his performance through the mere juxtaposition of talent-or the lack thereof. The action sequences limp along without the slightest hint of vigor or excitement, the anticipated gore is conspicuously absent, leaving much to be desired for fans of the genre. The punches, both literal and metaphorical, lack any semblance of impact, making each fight scene feel more like a choreographed middle -school dance than a battle. To add insult to injury, the dialogue is so laughably inept that it unwittingly becomes the only source of entertainment, albeit for all the wrong reasons. Leaving audiences wondering what could have been if it had managed to harness even a fraction of its star's renowned kinetic energy.","
            3/10
            "
"The Beekeeper","cruise01","13 January 2024","4.5 out of 5 stars.The Beekeeper is a pretty good action thriller film that puts Jason Statham back in a action role and at what he does best. This might as well be his version of a John Wick franchise.The plot is following a beekeeper (Jason Statham) after the lady he has been helping dies after being scammed and stolen from everything. He decides to go on the hunt for those that are responsible. Which leads into something more than he expects.Awesome plot which he follows a certain set of guidelines until the system is broken is were he steps in and at full force to stop the threats. The action sequences are awesome. Jason Statham was great. The rest of cast ensemble is good too. David Ayers direction is full of fast paced and action that makes this film worth seeing on the big screen. Sure the dialogue can be a little repetitive with characters explaining a beekeeper and how they are meant to protect the hive which sure is explaining it to the audience of who this character is.Overall, it is one of the most entertaining action films from Jason Statham since the first Transporter films.","
            9/10
            "
"The Beekeeper","ObviTheMargs","17 January 2024","Seriously WTF. I like Statham, and I like dumb movies but this one is a hive too far. DO NOT WASTE YOUR TIME. Plenty of bad movies I love to rewatch, but stink stank stunk, my friends. The premise itself could have worked however the unfolding story just clips along super nonsensically. Super. Nonsense. And it all goes to the script. Like this must have been a rough, ROUGH first draft and left to just go to production. In short, I am certain there will be a sequel, but OMG I hope not. ALSO, dying ones beard at his age is super funny. Eminem, Fallon, Statham - - - you're all on notice. If you make a silly movie, at least try to look less silly.","
            2/10
            "
