"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Joker","logical_guy","1 September 2019","Joaquin Phoenix gives a tour de force performance, fearless and stunning in its emotional depth and physicality. It's impossible to talk about this without referencing Heath Ledger's Oscar-winning performance from The Dark Knight, widely considered the definitive live-action portrayal of the Joker, so let's talk about it. The fact is, everyone is going to be stunned by what Phoenix accomplishes, because it's what many thought impossible - a portrayal that matches and potentially exceeds that of The Dark Knight's Clown Prince of Crime","
            10/10
            "
"Joker","ernestoherreraf","25 October 2019","When I heard everyone saying that this is the film of the year and all the reviews flooding in with 10's, I was quite hyped and excited for this movie. When I walked out of the cinema, I felt hollow and empty.Before I continue writing, let me say this, This is NOT the film of the year nor is it a real masterpiece. The cinematography is excellent and the acting is incredible, that's just it. The side-characters are bland and overly dramatic. The plot heavily relies on plot-twists and the film is so harsh that it actually falls flat on it's face.Are there no good points though? Phoenix is phenomenal and the score is great. The cinematography is also incredible but the plot is not that great at all. It even has plot holes and scenes that left me empty.Film of the year? Nope.","
            7/10
            "
"Joker","Red_Identity","11 October 2019","What can I say about it that hasn't already been said? It's not a terrible film, but it's not a great (or even a really good one) either. The technical aspects are great. The score and cinematography are really good. Many individual scenes are also good. But as a whole, it just feels unnecessary. Not just that, but tone deaf as well. What it's trying to say about mental illness is problematic. Why? Because it's not really sure what it's trying to say or if it's even trying to say anything about it at all. Instead, it was added in there because, well, it's easy right? Joaquin Phoenix really does excel in many scenes of the film, but I'm not sure I would want him winning an Oscar for this. Overall, it's also just not that interesting. It's kind of... boring at times. And for a Joker film to be boring? That's a crucial offense. And I guess everyone is entitled to their opinion, but I seriously wonder if those people calling this a ""masterpiece"" have even seen Taxi Driver or The King of Comedy.","
            5/10
            "
"Joker","postofficecb","30 May 2020","They say it's all in the writing. And this is a great example of that. Good acting and production values cannot save a script steeped in tiresome stereotypes and a failure to delve into a character's identity. We meet the Joker when already imbalanced and his so-called descent into madness is really a couple weeks away; far from a descent, it's a stroll. This is not a character study, despite claims to the contrary. It's a showcase of a good actor overly contorting his body and laughing manically as a mistaken expression of madness. Where is the past? Where are the influences? Where are the conflicts? What are the seminal moments that create the spiral? Perhaps if he had really had that relationship, and had it gone sour, it would justify a descent. Instead, it's a fait accompli. This is lazy writing, focused more on fancy long shots of Joaquin Phoenix dancing crazily than producing something of value to the franchise.","
            10/10
            "
"Joker","johnnash-18420","1 September 2019","It's sad that Joaquin missed Oscar for 'The gladiator' as he was very compelling Villain. But I am quite confident he will win it for the 'Joker'. Damn what a movie !!! Keeps u on the toes all the time. Unpredictable storyline and really a deep interesting plot. Did I forget to mention acting ? Damn Do niro and Joaquin teach u what really is 5 star acting.
To enjoy this movie, get a wine in your hand, close the curtains, turn of ur cellphones and put do not disturb sign on ur door. Best Dark thriller suspense movie you will get to experience.","
            10/10
            "
"Joker","kdagoulis26","4 October 2019","Most of the time movies are anticipated like this they end up falling short, way short. Joker is the first time I was more than happy with the hype. Please ignore the complaints of ""pernicious violence"" as they are embarrassing to say the least. We haven't seen a comic movie this real before. If we ever ""deserved"" a better class of criminal - Phillips and Phoenix have delivered. This is dark, Joker IS dark and you will fall in love with the villain as you should. The bad guys are always more romantic anyway.","
            10/10
            "
"Joker","burkholdermicah","2 September 2019","Need I say more? Everything about this Movie is Masterful in every single way! Joker isn't just an awesome comic book movie, it's an awesome movie, period. It offers no easy answers to the unsettling questions it raises about a cruel society in decline. Joaquin Phoenix's fully committed performance and Todd Phillips' masterful albeit loose reinvention of the DC source material make Joker a film that should leave comic book fans and non-fans alike disturbed and moved in all the right ways.","
            10/10
            "
"Joker","Hitchcoc","7 March 2020","While I've watched many of the superhero movies that have come down the pike,
they are often the same. So the compensation for sensational plots involves great special effects and non-stop action. They are fun and I don't mean to dis them. What is missing is a truly psychological drama. We don't get into the heads of the characters. This film is incredible as we watch a man confront his demons. We see him made fun of, attacked, and beaten. When he responds, he is seen as crazy. He also find that he is diminished in the eye of a counselor, and his mother has kept a secret. I thought it gave us a foundation for the Batman mythos without getting to deeply into it. Acting, atmosphere, and a sophisticated plot makes this a really excellent film.","
            10/10
            "
"Joker","saveliydalmatov","2 January 2024","This is probably one of the most successful examples of a gorgeous solo film about some popular character.The Joker was played by the inimitable Joaquin Phoenix (known for his role in Gladiator), and people comparing him to Ledger are very narrow-minded, because Phoenix showed us a completely new Joker, who is gorgeous in his own way.The plot tells about a sick man Arthur, who suffers eternal ridicule over himself, lives and cares for his mother, and also dreams of being accepted by people, thanks to his performance on Murray's favorite humor show (De Niro)
As a result, we will see a man becoming a monster because of our society, of course not without his mental illness, but the nature of people clearly pushed the main character to become a Joker.This is a gorgeous dramatic thriller, with some cool reference for the future (little Bruce, Thomas Wayne, etc.), which is a must-watch! (And not only for DS fans)","
            10/10
            "
"Joker","pejv22","1 September 2019","I have just watched the Joker in Venice and I will say if Joaquin doesn't get an Oscar this year then something is wrong with this world. This perfomance is just jaw-dropping, it glues you to the screen and doesn't let go till the end. Story is very good and has some interesting connections with Batman lore(especially one you can't guess from trailers). There are some scenes that are so tense ,well-acted and imaginative that push this movie to 10. Cinematography and direction are great, Todd has proven himself as a director. Robert is also good in his ""small"" role. Will definitely see it again as soon as it out in October.","
            7/10
            "
"Joker","HakuMashentay","2 November 2019","I was so hyped up to see this movie, loved the trailer, only movie I have wanted to watch in the cinema for a very long time.I watched it and was bored. the aesthetics were amazing, music was good, story and execution was meh. the performance of the joker was a good performance but people raving about this are driving me mad. either you have not seen many movies or I have seen too many.this movie was bang average and was actually boring. I was actually thinking about leaving half way through as I was bored out of my mind.I do not regret watching it but it is being so overhyped that I am so confused right now. I think it had a good premise but could have been so much more, so much more.Signs of a great movie is the repeat viewing of it or it moving you, joker did not move me whatsoever and I would not watch it again.I thought maybe people are getting paid to write good review but have actually met people who think it is the best movie ever.... OMGGGThis movie is bang average and way overhyped.phoenix performance is good but as the story and execution is so bad, I feel he never even touched the higher spectrum of performance he could have with the character.I have experienced and seen worse in my life, if this made you feel, you are (i hate this word but have to use it) a snowflake. Please get off social media and live life.there is a real world out there.","
            8/10
            "
"Joker","Nhirscher","4 October 2019","In an era of cinema so saturated with superheroes and gritty remakes, Todd Phillips and Phoenix somehow take a character so deeply intrenched in pop culture and create something compelling and unique. This film is unafraid to be bleak and scary without offering much to the viewer as a means of comfort. The only way we can deal with the harsh cruelties of the world is by treating it as a joke. Upon leaving this movie, you will not hate Joker, you will hate the world that made him.Phoenix simply cannot be praised enough. He brings both sympathy and tragedy in the way he moves his eyes, the way he contorts his shoulders, the way he laughs. A lesser actor would be unable to swing his moods from as far extremes as Phoenix does nor add the layers that Phoenix intricately builds for his character. The way he twists and writhes his body is mesmerizing and brings even more tragedy to the Joker. This is Phoenix's movie.As for the technical side, this movie is far different than any other super hero films of recent years. The cinematographer and director choose a shallow focus, giving Pheonix a) the undivided attention of the viewer and b) a more personal feel to the film. There are wide shots with deep focus, but they are used sparingly because this movie is about a character, not action or explosions. The color palette of this movie is intentionally composed of dour greens, blues and tepid yellows--- all of which gives the world a sickly feel. The soundtrack is used affectively, bringing waves of optimism to intentionally clash with our protagonist's angry depression. This film will likely be compared to The Dark Knight and DCEU films, which I don't find to be fair. This film is far more akin to The Machinist and The King of Comedy in tone and visual style.I recommend this film, and I think anything short of an Oscar nomination for Phoenix would be disrespectful to the effort he gives. However, I have one gripe I would like to voice. I found the tie-ins to the Wayne family to be unnecessary. It came across as pandering to an audience that loves Easter eggs more-so than the story itself. In my opinion, I think the story would have worked even better if it had distanced itself from the Batman story. Other than that, I had little issue with the rest of the film.Joker is a movie that tells us life is full of sadness, and then gives us a character whose purpose is to spread laughter and joy. I was going to finish this review with a joke, but, you wouldn't get it.","
            7/10
            "
"Joker","romanwatson","6 October 2019","I thought this film was good but I just don't get the hype personally. The acting was amazing and the film was good overall but I think 'masterpiece' and 'film of the year' are a bit overused throughout the reviews. In no way did I dislike this film, I thought it was really good, just overhyped. I feel as though a lot of the 10/10 reviews are purely based on the fact that it already has amazing reviews and so people want to carry the praise further and that it is about the joker. If this film was released and was about some random guy in the same situation, I don't think the reviews would be as high but maybe that's the point.","
            5/10
            "
"Joker","cherold","5 January 2020","In the non-canonical origin story Joker, Joaquin Phoenix plays a deeply disturbed man named Arthur Fleck as he experiences through a series of traumas that turn him into the notorious supervillain.Phoenix is terrific as the agonized loser with a compulsive-laughter condition. He's weird and creepy and full of angst and anger and self-loathing and everyone-else-loathing.The first half hour is simply a grinding, agonizingly slow moving portrayal of Arthur's life. Then there's a moment of stunning, electrifying violence. And then everything gets tedious again.Joker is not a supervillain movie, it's an artsy character study, and if you like those then this might appeal to you. But there's a superficiality to it all. Arthur is deeply disturbed and living in a city where society's have-nots are increasingly disenfranchised, but the script and director don't really seem to have anything to say about mental illness or inequality and injustice.In the run-up to the film, director Todd Phillips criticized ""woke"" culture and the far left, and perhaps that's part of the problem. Woke culture says we need to think about things deeply, and Phillips really, really seem loathe to delve into what it means to be mentally unstable and poor in the greater societal sense. He's only concerned with how it effects Arthur. Arthur is also only concerned with how it effects Arthur, and the result is a film that seems to accept that Arthur is a victim of an unjust society while never really considering why the society is unjust or how much of Arthur's problems might be the result of his own narcissistic self pity.But the main problem with the movie is it's slow-moving and dull far more often than not. I wouldn't recommend it.","
            10/10
            "
"Joker","link9933","6 October 2019","The acting, cinematography, sound design, and the script itself is phenomenal. This movie is a triumph. Joaquin Pheonix deserves an Oscar win for this tbh.","
            10/10
            "
"Joker","andymaranam","1 October 2019","The perfect portrait of a decline to insanity""
& Joaquin Phoenix portrays this flawlessly in a performance of a lifetime.
Choreographed impeccably by Todd Phillips & is nothing short of breathtaking.
The cinematography & backdrop ideology of such an original film for such a complex character is only complimented by the superb soundtrack & acting. A hauntingly beautiful film & A Definate 10/10.
Edit: Bring on part 2 plssssss!. We all want it!.","
            10/10
            "
"Joker","Clive_W","6 October 2019","This is just my opinion but I loved the Joker, the performances, cinematography, directing, style, all build a great story. And the acting from Phoenix was incredible, he done a great take for the iconic character, and wow does he commit, with loosing the weight for the role, to developing the laugh.","
            9/10
            "
"Joker","MissCzarChasm","28 November 2019","While we were at one of the only pre-screenings in my city, it has taken me a while to review this title, because I've been torn on it.Yes, Joaquin Phoenix, who has always been a veritable bastion of talent, was masterful in the role. Yes, Phoenix's portrayal of his character was riveting. Yes, the story was both gripping and also necessary, especially today when it seems that mental illness is running rampant. Yes, the tone was magnificently set within both the cinematic and art direction.What I have a problem with, is the way it tied into the Batman universe and particularly with what it had in common and what differentiated it from the
Jokers of the past. I still have problems making the two worlds merge.","
            9/10
            "
"Joker","Davor_Blazevic_1959","6 October 2019","Writer-director Todd Phillips's new movie ""Joker"" appeals to me on multiple levels, primarily by offering an engaging story, strongly rooted in believable reality, related to audiences mainly by opposing protagonist's prevalent dark depressive moods while using often optimistic soundtrack and sound editing, shallow nonetheless rich visuals, angles and framing, theatricality augmented through expressive costumes, props and sets, but most impressively via great principal performances and acting choices made by Joaquin Phoenix in the lead as a title character (under proper fictional name Arthur Fleck), whose sudden uncontrollable and seemingly inappropriate laughter (justified as a medical condition) easily counterpoints the (painful need for) outcry from Gotham (read: any) City masses, hurt and deprived by injustices of their quotidian existence, as well as by Robert De Niro in a quintessential supporting role of a TV-comedy show host Murray Franklin (both worthy of the end-of-the-year acting award considerations), and by setting believable pre-course for the future adventures of the most realistic DC Comics character, the Batman (not a superhero at all, with his extraordinary capabilities rather resulting from his physical fitness and skills combined with high technology employed), who appears here only as a young boy, and whose later adult activities could be understood as largely driven by what has happened to his parents in the final scene of this movie, an event directly inspired by actions of Joker, henceforth his future main nemeses.","
            8/10
            "
"Joker","sherylchilders82","15 November 2023","As a bleeding heart liberal and a person who also suffered from mental illness, I often detest stereotyping and simplified portrayals of both ""the disenfranchised"" and the mentally ill. But, despite the tropes and unrealistic nature of the Joker, this made excellent fiction. I think that if you interpret it though symbolism rather than taking it literally, that is where the message really lies.The thing this film adds to the modern DC universe is a truly empathetic story from a villain's perspective - the Joker. DC seems to be the jaded dark and Marvel the innocent Disney light. Don't get me wrong - I love Disney, but DC really balances it out.Of course you have to mention Phoenix, who won Best Actor for this role. We go from cringing and wanting to run away from this character, to sort of rooting for him by the end. Even though I'm just watching this in 2023, I remember everyone talking about his dance on the steps - so delightful. He's actually a good dancer lol. But, it's really at that point that you appreciate this origin story.There could be a lot to rip apart in this movie. While the elements and feelings ring of true representation, no literal interpretation would hold up. That's why I classify this as horror, which is historically full of metaphors and smoke and mirrors for deeper darker themes. It's why I don't get mad for any innuendo someone that doesn't understand mental illness or oppression might take from this. Because if you're trying to find reality in horror, you aren't getting the point.I think that underneath it, everyone can relate to the cruelty of the world and this darker part of you that wants to see someone pay for the unfairness. It's why we can empathize and laugh at the dance. If you don't get that, you must live a pretty charmed life. It's why we watch horror and love to hate violence. Denying this aspect of human nature is asking for trouble. This is the message of Joker. And, actually, it's a pretty universal bipartisan message.","
            6/10
            "
"Joker","Pistol219","16 February 2020","It was well played film. Of course JF does his due diligence. However, people blew this up because thats all people do these days is talk about everything thats not real life. Was a good different spin on a DC comic movie. This was more of if Joker was though of outside of the DC world. I think since movie imagination and creativity has bern lost through cgi , we take a movie such as this and make a huge deal of it. So ehhh it was good but Stop with the hype.","
            10/10
            "
"Joker","issrafeel","3 October 2019","I will stop watching movies if Joaquin Phoenix is not awarded Oscar for his tremendous acting.","
            7/10
            "
"Joker","DJRMewzique","5 October 2019","The reviews here are making this film out to be far better than it actually is. Don't get me wrong, technically, it is extremely well done and Phoenix's performance is really quite extraordinary (he is definitely looking at an Oscar nomination), but despite excellent writing, acting and direction........the film is kinda boring.It had its moments, and, sure, it has some very disturbing elements but....If I had a watch, I would have looked at it many times as what this film lacks is...excitement.The final act is most excellent, but it felt like it took forever to get to it.","
            4/10
            "
"Joker","paul_haakonsen","10 November 2019","Right, with all the praise and hype that the 2019 movie ""Joker"" from director Todd Phillips have been getting, this is very much a movie that you'd eventually find your way to watching.I did so too, and let me just say that expectations were high when I sat down to watch ""Joker"". Expectations that the movie didn't live up to. Man, this movie was definitely not my cup of tea.First of all, the pacing of the movie. Talk about being prolonged and dragging on, without nothing much of any real worth happening. Sure Joaquin Phoenix did a great job in his acting performance as Arthur Fleck and the gradual downward sloping trip towards becoming the Joker.But the storyline wasn't really one that did much to get me worked up. Director Todd Phillips took quite his time to get from A to B, and without dishing out much in terms of phenomenal storytelling and movie presentation along the way.There was one scene, a single scene, that was glorious, and it was when Arthur Fleck was on the Murray Franklin show and what happened to Murray Franklin on live TV. That scene actually had me laughing. But the rest of the movie was somewhat of a slow-paced drag to sit through. Sure, it was somewhat entertaining, but awfully slow paced. However, this is hardly a movie that I will be watching a second time around.Aside from Joaquin Phoenix in the lead, the movie also bolstered performances from the likes of Robert De Niro and Frances Conroy, whom individually were adding something good to the movie, just a shame that they didn't have more screen time.I don't understand why critics are so worked up about this movie, I honestly don't. It wasn't all that particularly outstanding or entertaining. Sure, it is a movie about an iconic villain in the DC universe, but that is about as far as it goes.I am rating this overhyped and overrated movie a less than mediocre four out of ten stars.","
            8/10
            "
"Joker","bradenmueller","10 February 2024","'The Joker', a cinematic exploration of the darker corridors of society, delves into the complexities of mental health and societal neglect. The film's narrative structure is a masterpiece of storytelling, gradually unraveling the psyche of its protagonist, Arthur Fleck. His transformation into the Joker is not just a character arc; it's a disturbing mirror held up to society's failings.The thematic depth of 'The Joker' is where its true strength lies. It does more than just tell a story; it ignites a conversation about mental health in America, echoing sentiments familiar to followers of The Anarchist Symbol and Cercle Proudhon. The film's portrayal of a society that both creates and then shuns its monsters is a powerful commentary on the cyclical nature of neglect and violence.From a technical standpoint, 'The Joker' is a triumph. The cinematography masterfully captures the gritty, oppressive atmosphere of Gotham City, serving as a backdrop to Fleck's descent into madness. The score, haunting and melancholic, perfectly complements the film's tone, enhancing the emotional impact of each scene.As a fan of The Anarchist Symbol and Cercle Proudhon, one can't help but appreciate the film's raw depiction of anarchic chaos as a response to societal breakdown. It's a stark reminder of the consequences of ignoring the marginalized and the mentally ill. The film doesn't glorify this chaos but presents it as an inevitable outcome of a society that fails to address its deepest issues.The portrayal of the Joker himself is a testament to the complexities of the human mind. His actions, while extreme and morally reprehensible, are depicted with a level of empathy that forces viewers to confront uncomfortable truths about the human condition and societal responsibility.In conclusion, 'The Joker' is a film that not only entertains but also challenges its audience. It's a bold statement on mental health, societal neglect, and the thin line between sanity and madness. The film might not offer solutions, but it undoubtedly sparks a necessary dialogue, making it a must-watch for those who dare to confront the darker aspects of our society.","
            10/10
            "
"Joker","davestroud-76036","4 October 2019","This movie causes the audience to consider many topics on morality, particularly the poor choices made by the Joker. The Joker is more relatable in this movie than antagonists usually are. I think this gives a more realistic view of ""bad"" people, who are not usually 100% bad in all ways as society often judges. It is important to know when to sympathize with the Joker (towards the beginning of the movie), and when he needs to be identified as a threat (when he begins making certain bad choices). This movie is only suitable for adults who are willing to pick it apart and think critically about it. It isn't for light amusement. That substance is what makes it so good.If you aren't able to ponder underlying themes on your own, and you have to be handed all your thoughts to you, then this isn't the best movie for you.","
            10/10
            "
"Joker","Radio-1s_Mr-MovieMad-Ami_104-1FM","9 October 2019","A { - m i c r o - } review .ARTHUR FLECK : "" What do you get... ""
MURRAY FRANKLIN : "" I don't think so "" .
ARTHUR FLECK : "" ..When you cross... ""
MURRAY : "" I think we're done here now, thank you "" .
ARTHUR : "" ..a mentally ill loner with a society that abandons him and treats him like trash ? "" .
MURRAY : "" Call the police, Gene, call the police * ! "" .
ARTHUR : "" I'll tell you what you get ! . . . You get what YOU { EXPLETIVE } DESERVE ! ! "" . . . . . . . . . .
ARTHUR { A.K.A "" JOKER "" } then shoots Murray in the head, killing him instantly .This picture is utter and complete A N A R C H Y 💥 💥 💥 , from { around } the five minute mark, to the very end. This is N O T to say that it may N O T clinch { A T L E A S T ⭐ } ABOUT THREE OSCAR AWARDS , at The Academy Awards, 2020 . I'm thinking it'll win the following awards ( again, this estimate is an ' at the very LEAST ' ... type of best guess ). 1. JOAQUIN PHOENIX : "" BEST ACTOR "" { OF COURSE ⭐❗} . 2. "" Best Production Design ⭐ "". 3. EITHER "" Best Screenplay "", O R something ( like ) "" Best Original Score "". Not to mention the fact that ROBERT DE NIRO ⭐ & Zazie Beetz give "" STANDUP performances "". And quite LITERALLY so, in the case of De Niro { 😁❗❗} .D E S P I T E the fact that this is ( quite possibly ) the "" SINGLE { D A R K E S T } FILM that I have E V E R seen "" . . . . I enjoyed it TREMENDOUSLY, and the reason for that is probably best explained like this. I've been the victim of MULTIPLE injustices in my own personal life ( although on a SIGNIFICANTLY lesser scale than what is depicted in the movie, I spontaneously ' HASTEN-to-add ' ). As a direct result the FILM ENDED-UP BEING INCREDIBLY "" C A T H A R T I C 🌠 "" TO ME .. B U T ... I made sure to consciously { F O R C E } myself to remember that the said cinematic presentation was, at the end of the day.... J U S T a "" prolific "" work of art , { P E R I O D } ."" AN UNEQUIVOCAL, LAVISH 13 MARKS OUT OF 10 "" , IF ONLY FOR JOAQUIN PHOENIX'S UTTERLY "" D A Z Z L I N G 💎💎💎 "" PERFORMANCE , { A L O N E }❗❗❗"" .","
            10/10
            "
"Joker","jeffdk01","28 February 2024","My one of the favourite lines from the movie was...joker saying to himself,,,""I used to think that my life is a TRAGEDY but now i realise that it is nothing but COMEDY""....so, u can imagine how disturbing a movie could be with it's theme being 'TRAGEDY=COMEDY'...but it was not that disturbing for me as i am used to of or aware of the ongoing social-political structure of our country !!!It has got those 'Dark Knight' (arguably one of the finest superhero movie ever made) vibes...i had an emotional ride, watching small Bruce Wane (Nolan's batman) meeting Joker, getting to know the pre batman story of the Gotham city and the back story or the building-up of the 'Joker the villain' of dark night.....IT WAS QUITE NOSTALGIC FOR ME IN THAT WAY !!!","
            8/10
            "
"Joker","villard","18 January 2020","I'm dumbfounded this film gets such a high IMDB rating.If this was meant to be some kind of social commentary on the ravages of mental illness, it could have been done without hijacking one of the most colorful characters in the Batman comic book genre.Viewers are held hostage to two hours of somber, relentless depression, murder, and mayhem. There are endless shots of a solitary, anguished Joaquin Phoenix, which get pretty monotonous.In a nutshell: adopted boy suffers brain damage from a brutal father, lives with a sick mentally ill mother, and, after getting beat-up by street hooligans, builds a self-pitying clown alter-ego that's going to hold up a mirror to a dismissive society. *Yawn*Of all the actors who have played Joker, Heath Ledger got the right balance of being a scary, crazed, murderous, diabolically clever sociopath who could go toe-to-toe with Batman. The pathetic, hapless Phoenix character lacks all of that persona.Yes, Phoenix does an outstanding performance worthy of an Oscar. But that alone doesn't save a film that is a boring flop because it is monotone, dark, dour, and mostly pointless.","
            10/10
            "
